Date,Gender, Annual Income ,Dealer_Name,Company,Model,Engine,Transmission,Color, Price ($) ,Body Style,Dealer_Region,State
12/4/2022,Male,13500.00,Clay Johnson Auto Sales,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24001.00,SUV,Austin,Texas
12/4/2022,Female,1030000.00,Rabun Used Car Sales,Toyota,Tacoma,DoubleÂ Overhead Camshaft,Auto,Pale White,53001.00,Hardtop,Janesville,Wisconsin
12/4/2022,Male,13500.00,Enterprise Rent A Car,Acura,TL,Overhead Camshaft,Manual,Pale White,14001.00,Hatchback,Aurora,Colorado
12/4/2022,Female,345000.00,Progressive Shippers Cooperative Association No,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45001.00,Hardtop,Pasco,Washington
12/4/2022,Male,630000.00,Hatfield Volkswagen,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45001.00,Passenger,Pasco,Washington
12/4/2022,Male,420000.00,Iceberg Rentals,Ford,Mustang,Overhead Camshaft,Manual,Red,25001.00,Hatchback,Janesville,Wisconsin
12/4/2022,Male,872000.00,Suburban Ford,Lincoln,Continental,Overhead Camshaft,Manual,Black,18001.00,Passenger,Janesville,Wisconsin
12/4/2022,Male,969000.00,Suburban Ford,Mercedes-B,M-Class,Overhead Camshaft,Manual,Pale White,41000.00,Hardtop,Janesville,Wisconsin
12/4/2022,Male,630000.00,U-Haul CO,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001.00,Hatchback,Austin,Texas
12/4/2022,Male,440000.00,Buddy Storbeck's Diesel Service Inc,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31001.00,Hatchback,Middletown,New York 
12/4/2022,Male,1811000.00,C & M Motors Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27101.00,Sedan,Aurora,Colorado
12/4/2022,Male,1500000.00,Capitol KIA,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26000.00,Passenger,Greenville,South Carolina
12/4/2022,Male,13500.00,Chrysler of Tri-Cities,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Sedan,Pasco,Washington
12/4/2022,Male,13500.00,Chrysler Plymouth,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,34000.00,Sedan,Janesville,Wisconsin
12/4/2022,Female,925000.00,Classic Chevy,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41000.00,Hatchback,Scottsdale,Arizona
12/4/2022,Male,1290000.00,Clay Johnson Auto Sales,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17000.00,Sedan,Austin,Texas
12/4/2022,Female,1275000.00,Diehl Motor CO Inc,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,19500.00,SUV,Middletown,New York 
12/4/2022,Male,13500.00,Enterprise Rent A Car,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Sedan,Aurora,Colorado
12/4/2022,Male,1045000.00,Gartner Buick Hyundai Saab,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45500.00,Sedan,Greenville,South Carolina
12/4/2022,Male,1290000.00,Hatfield Volkswagen,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000.00,Sedan,Pasco,Washington
12/4/2022,Male,13500.00,Iceberg Rentals,Toyota,Sienna,Overhead Camshaft,Manual,Red,19000.00,Passenger,Janesville,Wisconsin
12/4/2022,Male,953000.00,McKinney Dodge Chrysler Jeep,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Scottsdale,Arizona
12/4/2022,Female,618000.00,C & M Motors Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Hardtop,Aurora,Colorado
12/4/2022,Male,820000.00,Nebo Chevrolet,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16000.00,Passenger,Middletown,New York 
12/4/2022,Male,710000.00,C & M Motors Inc,Lexus,LS400,Overhead Camshaft,Manual,Black,69001.00,Sedan,Aurora,Colorado
12/4/2022,Male,808000.00,Capitol KIA,Volvo,C70,Overhead Camshaft,Manual,Red,82001.00,Hatchback,Greenville,South Carolina
12/4/2022,Male,652000.00,Chrysler of Tri-Cities,Saturn,LW,Overhead Camshaft,Manual,Red,49001.00,Hatchback,Pasco,Washington
12/4/2022,Male,515500.00,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,24501.00,SUV,Janesville,Wisconsin
12/4/2022,Male,800000.00,Classic Chevy,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,75001.00,Hatchback,Scottsdale,Arizona
12/4/2022,Female,675000.00,Clay Johnson Auto Sales,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Red,19001.00,Sedan,Austin,Texas
12/4/2022,Male,450000.00,Diehl Motor CO Inc,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Red,31000.00,Hatchback,Middletown,New York 
12/4/2022,Male,605000.00,Enterprise Rent A Car,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000.00,SUV,Aurora,Colorado
12/4/2022,Male,620000.00,Gartner Buick Hyundai Saab,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000.00,Hatchback,Greenville,South Carolina
12/4/2022,Male,497500.00,Hatfield Volkswagen,Audi,A6,Overhead Camshaft,Manual,Black,85500.00,SUV,Pasco,Washington
12/4/2022,Male,360000.00,Iceberg Rentals,Dodge,Dakota,Overhead Camshaft,Manual,Red,12000.00,Sedan,Janesville,Wisconsin
12/4/2022,Male,440500.00,McKinney Dodge Chrysler Jeep,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15500.00,SUV,Scottsdale,Arizona
12/4/2022,Male,758000.00,Motor Vehicle Branch Office,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39000.00,SUV,Austin,Texas
12/4/2022,Male,690500.00,Nebo Chevrolet,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39500.00,Sedan,Middletown,New York 
12/4/2022,Male,13500.00,New Castle Ford Lincoln Mercury,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,21000.00,SUV,Aurora,Colorado
12/4/2022,Male,752000.00,Pars Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41000.00,SUV,Greenville,South Carolina
12/4/2022,Male,13500.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Passenger,Pasco,Washington
12/4/2022,Male,777000.00,Progressive Shippers Cooperative Association No,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38000.00,Passenger,Janesville,Wisconsin
12/4/2022,Male,13500.00,Race Car Help,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,31000.00,Sedan,Greenville,South Carolina
12/4/2022,Male,920000.00,Ryder Truck Rental and Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Red,82000.00,Passenger,Pasco,Washington
12/4/2022,Male,947500.00,Saab-Belle Dodge,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Red,33500.00,SUV,Janesville,Wisconsin
12/4/2022,Male,1837500.00,Progressive Shippers Cooperative Association No,Ford,Focus,Overhead Camshaft,Manual,Black,49750.00,Hardtop,Janesville,Wisconsin
12/4/2022,Male,750000.00,Star Enterprises Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000.00,Hatchback,Austin,Texas
12/4/2022,Male,755000.00,Suburban Ford,Saab,5-Sep,DoubleÂ Overhead Camshaft,Auto,Black,41000.00,Hatchback,Middletown,New York 
12/4/2022,Male,13500.00,Tri-State Mack Inc,Chrysler,LHS,Overhead Camshaft,Manual,Pale White,41000.00,Hatchback,Aurora,Colorado
12/4/2022,Male,889000.00,U-Haul CO,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,Hatchback,Greenville,South Carolina
12/4/2022,Male,680000.00,Progressive Shippers Cooperative Association No,Honda,Accord,Overhead Camshaft,Manual,Black,43000.00,Sedan,Pasco,Washington
12/4/2022,Male,520000.00,Ryder Truck Rental and Leasing,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23000.00,Hardtop,Middletown,New York 
12/4/2022,Male,550000.00,Race Car Help,Mercury,Cougar,Overhead Camshaft,Manual,Red,22000.00,Hatchback,Scottsdale,Arizona
12/4/2022,Male,1250000.00,Ryder Truck Rental and Leasing,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Hatchback,Austin,Texas
12/4/2022,Female,706000.00,Classic Chevy,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000.00,Hardtop,Scottsdale,Arizona
12/4/2022,Male,583500.00,Scrivener Performance Engineering,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42500.00,Sedan,Aurora,Colorado
12/4/2022,Female,13500.00,Tri-State Mack Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000.00,Hardtop,Scottsdale,Arizona
12/4/2022,Male,13500.00,Suburban Ford,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71000.00,Passenger,Pasco,Washington
12/4/2022,Male,980000.00,Ryder Truck Rental and Leasing,Ford,Focus,Overhead Camshaft,Manual,Red,17000.00,Hardtop,Middletown,New York 
12/4/2022,Male,1525000.00,U-Haul CO,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,13500.00,Hatchback,Scottsdale,Arizona
12/5/2022,Male,1385000.00,Star Enterprises Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18500.00,Hatchback,Pasco,Washington
12/5/2022,Male,1601000.00,Suburban Ford,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19100.00,Sedan,Janesville,Wisconsin
12/5/2022,Male,2020000.00,Tri-State Mack Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,33000.00,Passenger,Scottsdale,Arizona
12/5/2022,Male,1762000.00,U-Haul CO,Dodge,Stratus,Overhead Camshaft,Manual,Red,25200.00,Hatchback,Austin,Texas
12/5/2022,Male,2450000.00,Buddy Storbeck's Diesel Service Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,12000.00,Sedan,Middletown,New York 
12/5/2022,Male,858000.00,C & M Motors Inc,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16000.00,Hatchback,Aurora,Colorado
12/5/2022,Male,1427000.00,Capitol KIA,Nissan,Pathfinder,Overhead Camshaft,Manual,Black,69700.00,Hatchback,Greenville,South Carolina
12/5/2022,Male,2517500.00,Chrysler of Tri-Cities,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Red,57750.00,Hatchback,Pasco,Washington
12/5/2022,Male,13500.00,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000.00,Hatchback,Janesville,Wisconsin
12/5/2022,Male,2800000.00,Classic Chevy,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Hatchback,Austin,Texas
12/5/2022,Female,13500.00,Clay Johnson Auto Sales,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Pale White,15000.00,SUV,Austin,Texas
12/5/2022,Male,13500.00,Diehl Motor CO Inc,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Hatchback,Middletown,New York 
12/5/2022,Male,13500.00,Gartner Buick Hyundai Saab,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001.00,Hardtop,Greenville,South Carolina
12/5/2022,Male,13500.00,Motor Vehicle Branch Office,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Black,14001.00,Hatchback,Austin,Texas
12/5/2022,Male,370000.00,Nebo Chevrolet,Cadillac,Eldorado,DoubleÂ Overhead Camshaft,Auto,Black,60001.00,Passenger,Middletown,New York 
12/5/2022,Male,1500000.00,New Castle Ford Lincoln Mercury,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,14001.00,SUV,Aurora,Colorado
12/5/2022,Male,1425000.00,Pars Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19501.00,Passenger,Greenville,South Carolina
12/5/2022,Male,1910000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28001.00,Passenger,Pasco,Washington
12/5/2022,Male,1485000.00,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60501.00,Sedan,Janesville,Wisconsin
12/5/2022,Male,505000.00,Rabun Used Car Sales,Mercury,Cougar,Overhead Camshaft,Manual,Red,22001.00,Hatchback,Scottsdale,Arizona
12/5/2022,Male,595000.00,Race Car Help,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22001.00,Hatchback,Austin,Texas
12/5/2022,Male,560000.00,Ryder Truck Rental and Leasing,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28001.00,Hatchback,Middletown,New York 
12/5/2022,Male,2825000.00,Saab-Belle Dodge,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31501.00,Hatchback,Aurora,Colorado
12/5/2022,Male,1031000.00,Scrivener Performance Engineering,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,21101.00,SUV,Greenville,South Carolina
12/5/2022,Male,860000.00,Diehl Motor CO Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,Hardtop,Middletown,New York 
12/5/2022,Male,1445000.00,Pars Auto Sales,Chrysler,Sebring Conv.,DoubleÂ Overhead Camshaft,Auto,Black,16500.00,SUV,Greenville,South Carolina
12/5/2022,Male,1113000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20300.00,SUV,Pasco,Washington
12/5/2022,Male,1505000.00,Rabun Used Car Sales,Oldsmobile,Aurora,DoubleÂ Overhead Camshaft,Auto,Red,24500.00,Passenger,Scottsdale,Arizona
12/5/2022,Male,590000.00,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Red,16000.00,Hatchback,Austin,Texas
12/5/2022,Female,13500.00,Enterprise Rent A Car,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,Hardtop,Aurora,Colorado
12/5/2022,Male,1580000.00,Saab-Belle Dodge,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,20000.00,Sedan,Aurora,Colorado
12/5/2022,Male,393000.00,Scrivener Performance Engineering,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,SUV,Greenville,South Carolina
12/5/2022,Male,260000.00,Star Enterprises Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31001.00,SUV,Pasco,Washington
12/5/2022,Male,1320000.00,Suburban Ford,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Hatchback,Janesville,Wisconsin
12/5/2022,Male,450000.00,Tri-State Mack Inc,Audi,A6,Overhead Camshaft,Manual,Pale White,24000.00,SUV,Scottsdale,Arizona
12/5/2022,Male,13500.00,U-Haul CO,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000.00,Sedan,Austin,Texas
12/5/2022,Male,680000.00,Rabun Used Car Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20000.00,SUV,Scottsdale,Arizona
12/5/2022,Male,480000.00,Race Car Help,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,SUV,Austin,Texas
12/5/2022,Male,715000.00,Ryder Truck Rental and Leasing,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001.00,SUV,Middletown,New York 
12/5/2022,Male,520000.00,Saab-Belle Dodge,Subaru,Outback,Overhead Camshaft,Manual,Red,49000.00,SUV,Aurora,Colorado
12/5/2022,Male,646250.00,Scrivener Performance Engineering,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45250.00,Passenger,Greenville,South Carolina
12/5/2022,Male,1375000.00,Star Enterprises Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20500.00,Passenger,Pasco,Washington
12/5/2022,Female,687000.00,Suburban Ford,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Sedan,Janesville,Wisconsin
12/5/2022,Male,13500.00,Tri-State Mack Inc,Volvo,S40,Overhead Camshaft,Manual,Black,36000.00,Sedan,Scottsdale,Arizona
12/5/2022,Male,722000.00,U-Haul CO,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,15000.00,SUV,Austin,Texas
12/5/2022,Female,790000.00,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,SUV,Janesville,Wisconsin
12/5/2022,Male,715000.00,Rabun Used Car Sales,Toyota,Sienna,Overhead Camshaft,Manual,Black,27000.00,Passenger,Scottsdale,Arizona
12/5/2022,Male,636000.00,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000.00,SUV,Austin,Texas
12/5/2022,Male,13500.00,Buddy Storbeck's Diesel Service Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41000.00,Sedan,Austin,Texas
12/5/2022,Female,1200000.00,C & M Motors Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,Hatchback,Middletown,New York 
12/5/2022,Male,1200000.00,Capitol KIA,Jeep,Wrangler,Overhead Camshaft,Manual,Red,13000.00,Hatchback,Aurora,Colorado
12/5/2022,Female,415000.00,Chrysler of Tri-Cities,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000.00,SUV,Greenville,South Carolina
12/5/2022,Male,13500.00,Chrysler Plymouth,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Red,12000.00,Sedan,Pasco,Washington
12/5/2022,Male,1321000.00,Classic Chevy,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,19100.00,Passenger,Janesville,Wisconsin
12/5/2022,Male,970000.00,Suburban Ford,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15000.00,Hardtop,Janesville,Wisconsin
12/5/2022,Male,1040000.00,Diehl Motor CO Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,Sedan,Austin,Texas
12/5/2022,Male,13500.00,Enterprise Rent A Car,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Red,19000.00,Sedan,Middletown,New York 
12/5/2022,Male,800000.00,Gartner Buick Hyundai Saab,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000.00,SUV,Aurora,Colorado
12/5/2022,Female,700000.00,Nebo Chevrolet,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,Hardtop,Middletown,New York 
12/5/2022,Male,1315000.00,Iceberg Rentals,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Black,21500.00,SUV,Pasco,Washington
12/6/2022,Female,2300000.00,Enterprise Rent A Car,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Red,21000.00,Hatchback,Aurora,Colorado
12/6/2022,Male,13500.00,Gartner Buick Hyundai Saab,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000.00,Hatchback,Greenville,South Carolina
12/6/2022,Female,2100000.00,Hatfield Volkswagen,Chevrolet,Malibu,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,Hatchback,Pasco,Washington
12/6/2022,Male,3700000.00,Iceberg Rentals,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Sedan,Janesville,Wisconsin
12/6/2022,Male,13500.00,McKinney Dodge Chrysler Jeep,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14000.00,SUV,Scottsdale,Arizona
12/6/2022,Female,1750000.00,Motor Vehicle Branch Office,BMW,528i,Overhead Camshaft,Manual,Black,21001.00,SUV,Austin,Texas
12/6/2022,Male,1410000.00,Nebo Chevrolet,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45001.00,Hatchback,Middletown,New York 
12/6/2022,Male,13500.00,New Castle Ford Lincoln Mercury,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Red,41001.00,Hatchback,Aurora,Colorado
12/6/2022,Male,2475000.00,Pars Auto Sales,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Red,22501.00,SUV,Greenville,South Carolina
12/6/2022,Female,13500.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Red,15001.00,Hatchback,Pasco,Washington
12/6/2022,Male,2700000.00,Progressive Shippers Cooperative Association No,Lexus,LS400,Overhead Camshaft,Manual,Black,69001.00,Sedan,Janesville,Wisconsin
12/6/2022,Female,2800000.00,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60001.00,Sedan,Scottsdale,Arizona
12/6/2022,Female,810000.00,Race Car Help,Ford,Escort,Overhead Camshaft,Manual,Black,11001.00,Passenger,Austin,Texas
12/6/2022,Male,1005000.00,Ryder Truck Rental and Leasing,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39501.00,Sedan,Middletown,New York 
12/6/2022,Male,3900000.00,Saab-Belle Dodge,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Hatchback,Aurora,Colorado
12/6/2022,Female,1260000.00,Scrivener Performance Engineering,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Pale White,38000.00,Sedan,Greenville,South Carolina
12/6/2022,Female,1110000.00,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000.00,Passenger,Pasco,Washington
12/6/2022,Female,2790000.00,Suburban Ford,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60000.00,Hatchback,Janesville,Wisconsin
12/6/2022,Male,610000.00,Tri-State Mack Inc,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Passenger,Scottsdale,Arizona
12/6/2022,Male,880000.00,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,69000.00,Sedan,Austin,Texas
12/6/2022,Male,737000.00,Progressive Shippers Cooperative Association No,Dodge,Ram Wagon,Overhead Camshaft,Manual,Pale White,16000.00,Passenger,Janesville,Wisconsin
12/6/2022,Male,1532000.00,Rabun Used Car Sales,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Red,31200.00,Hatchback,Scottsdale,Arizona
12/6/2022,Male,13500.00,Race Car Help,Cadillac,Escalade,Overhead Camshaft,Manual,Black,34000.00,Sedan,Austin,Texas
12/6/2022,Female,13500.00,Ryder Truck Rental and Leasing,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000.00,Sedan,Middletown,New York 
12/6/2022,Male,1040000.00,Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001.00,SUV,Pasco,Washington
12/6/2022,Male,912000.00,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,38001.00,Passenger,Janesville,Wisconsin
12/6/2022,Male,450000.00,Tri-State Mack Inc,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26001.00,SUV,Scottsdale,Arizona
12/6/2022,Male,1250000.00,U-Haul CO,Mercury,Mystique,DoubleÂ Overhead Camshaft,Auto,Red,29001.00,Passenger,Austin,Texas
12/6/2022,Male,650000.00,Progressive Shippers Cooperative Association No,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31001.00,Hatchback,Janesville,Wisconsin
12/6/2022,Male,680000.00,Rabun Used Car Sales,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26001.00,SUV,Scottsdale,Arizona
12/6/2022,Male,2200000.00,Hatfield Volkswagen,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28001.00,Hardtop,Pasco,Washington
12/6/2022,Male,720000.00,Ryder Truck Rental and Leasing,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23001.00,Sedan,Middletown,New York 
12/6/2022,Male,505000.00,C & M Motors Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24001.00,Hardtop,Janesville,Wisconsin
12/6/2022,Male,810000.00,Scrivener Performance Engineering,Saturn,LW,Overhead Camshaft,Manual,Pale White,13001.00,Hatchback,Greenville,South Carolina
12/6/2022,Male,13500.00,Star Enterprises Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24001.00,SUV,Pasco,Washington
12/6/2022,Male,463000.00,Suburban Ford,Mitsubishi,3000GT,Overhead Camshaft,Manual,Red,24001.00,Sedan,Janesville,Wisconsin
